Fecha,Hora,ACO,AJM,AJU,ATI,AZC,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LAG,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SUR,TAC,TAH,TAX,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-04-2017,1,21,46,37,11,,3,,13,,28,29,6,31,2,23,,3,2,,11,,16,4,1,8,47,,14,,,16,30,4,,,39,,,36,32,,41,16,4,5,
01-04-2017,2,21,46,39,3,,13,,3,,26,29,8,31,2,22,,16,8,,16,,9,6,2,9,54,,3,,,27,20,8,,,34,,,31,28,,36,31,1,5,
01-04-2017,3,25,45,33,5,,17,,2,,25,32,9,20,2,18,,17,6,,15,,17,18,5,1,48,,3,,,26,17,8,,,32,,,1,27,,36,33,1,8,
01-04-2017,4,22,39,35,1,,7,,2,,27,30,6,19,2,16,,11,18,,19,,16,14,5,1,52,,7,,,26,18,17,,,32,,,6,32,,41,31,1,16,
01-04-2017,5,,38,31,2,,1,,3,,28,28,6,11,2,6,,12,12,,6,,13,14,2,1,54,,4,,,24,19,11,,,31,,,9,23,,33,19,1,10,
01-04-2017,6,,38,25,1,,1,,4,,23,21,6,5,2,0,,5,7,,12,,5,3,1,1,55,,11,,,16,20,4,,,32,,,8,28,,26,7,1,9,
01-04-2017,7,,31,21,1,,1,,3,,22,12,6,5,2,0,,1,2,,2,,3,2,1,1,57,,6,,,5,17,1,,,25,,,1,32,,26,4,1,4,
01-04-2017,8,8,26,32,4,,5,,8,,24,10,10,13,3,0,,8,5,,6,,11,8,3,6,53,,8,,,9,17,4,,,25,,,8,28,,32,23,3,4,
01-04-2017,9,18,27,45,12,,24,,25,,37,42,25,22,14,14,,20,26,,20,,22,30,15,18,48,,23,,,22,33,12,,,39,,,20,36,,48,39,14,19,
01-04-2017,10,40,37,43,26,,39,,41,,,50,42,27,36,28,,42,42,,42,,41,35,33,32,47,,38,,,44,38,43,,,45,,,36,38,,46,46,33,38,
01-04-2017,11,49,43,41,32,,45,,50,,41,50,51,29,49,39,,52,45,,40,,52,49,38,43,42,,48,,,49,46,44,,,41,,,46,41,,42,42,45,46,
01-04-2017,12,50,48,42,32,,52,,56,,42,45,,30,52,34,,53,50,,42,,50,46,42,48,47,,55,,,44,39,48,,,42,,,47,50,,43,42,49,48,
01-04-2017,13,50,45,48,33,,,,49,,42,43,,36,54,40,,61,59,,49,,57,55,46,51,50,,41,,,51,44,53,,,41,,,42,46,,51,46,51,58,
01-04-2017,14,52,54,52,34,,,,52,,42,46,,40,63,49,,60,53,,55,,63,47,49,48,54,,48,,,53,53,59,,,46,,,54,52,,59,53,48,59,
01-04-2017,15,53,58,53,34,,,,58,,44,48,,39,57,51,,58,52,,55,,58,53,42,45,56,,51,,,60,51,57,,,48,,,56,56,,69,57,57,55,
01-04-2017,16,53,54,57,34,,,,56,,49,52,56,37,55,47,,55,52,,54,,59,45,42,42,53,,50,,,60,48,54,,,51,,,51,52,,64,56,56,55,
01-04-2017,17,56,58,59,32,,57,,60,,47,51,60,34,47,41,,55,47,,54,,53,41,43,37,55,,52,,,53,46,49,,,59,,,45,47,,60,56,50,50,
01-04-2017,18,52,56,58,29,,57,,60,,49,56,60,30,43,36,,57,50,,55,,55,32,47,33,59,,49,,,50,41,51,,,62,,,39,40,,59,58,42,49,
01-04-2017,19,50,54,52,26,,53,,58,,45,50,55,25,33,30,,54,49,,50,,49,27,42,33,59,,52,,,45,42,45,,,,,,31,36,,54,54,34,41,
01-04-2017,20,41,47,44,24,,46,,50,,34,40,49,20,28,25,,41,43,,40,,35,29,31,25,55,,43,,,34,37,38,,,48,,,26,26,,41,38,26,33,
01-04-2017,21,31,40,26,17,,26,,35,,26,32,28,16,34,20,,22,27,,30,,25,24,18,15,47,,35,,,26,39,23,,,39,,,21,22,,32,35,21,27,
01-04-2017,22,19,36,20,16,,9,,21,,28,32,9,14,27,17,,15,27,,17,,20,23,10,11,40,,29,,,18,38,6,,,32,,,15,18,,25,18,9,16,
01-04-2017,23,25,36,25,7,,2,,10,,30,41,5,15,15,14,,4,10,,12,,9,20,5,15,36,,12,,,9,28,3,,,28,,,12,8,,26,17,10,5,
01-04-2017,24,25,42,24,15,,2,,8,,31,33,4,19,9,20,,6,16,,4,,6,5,5,19,39,,8,,,13,30,2,,,27,,,18,10,,22,20,10,11,
02-04-2017,1,21,31,17,9,,2,,4,,26,35,4,20,9,20,,6,8,,5,,16,4,7,14,42,,19,,,22,34,1,,,26,,,16,22,,15,17,8,10,
02-04-2017,2,19,37,14,17,,2,,5,,26,27,5,29,22,18,,2,4,,11,,18,4,3,2,41,,11,,,29,35,2,,,24,,,11,17,,21,22,9,13,
02-04-2017,3,18,50,16,14,,10,,3,,25,15,14,33,15,16,,3,18,,21,,15,6,13,1,44,,21,,,32,43,8,,,27,,,4,13,,25,31,7,4,
02-04-2017,4,17,48,19,2,,26,,23,,24,39,13,33,7,38,,2,21,,28,,15,6,19,2,50,,25,,,26,50,4,,,27,,,4,20,,26,35,6,3,
02-04-2017,5,16,46,17,2,,26,,34,,23,39,19,30,2,34,,2,22,,27,,9,6,21,2,44,,45,,,17,46,14,,,34,,,7,27,,32,31,11,7,
02-04-2017,6,7,44,16,2,,23,,24,,28,39,16,29,2,30,,17,23,,29,,2,5,21,1,43,,44,,,11,38,15,,,37,,,14,31,,29,29,22,5,
02-04-2017,7,14,32,18,3,,24,,5,,33,33,23,24,2,25,,12,23,,24,,7,13,15,1,43,,22,,,16,29,7,,,33,,,15,28,,27,29,16,5,
02-04-2017,8,18,38,22,7,,27,,18,,33,30,29,28,5,18,,18,25,,29,,18,,23,7,42,,14,,,26,35,10,,,37,,,,27,,31,30,26,16,
02-04-2017,9,39,44,35,25,,36,,42,,36,39,39,36,30,34,,36,35,,36,,38,,30,28,46,,32,,,35,41,32,,,42,,,34,35,,38,40,37,33,
02-04-2017,10,47,46,48,29,,49,,50,,40,44,49,40,47,42,,49,45,,44,,48,,38,41,50,,51,,,45,47,43,,,47,,,45,43,,46,47,42,44,
